SERIALNO,SPORDER,PWGTP,SEX,RAC1P,AGEP,COW,JWMNP,JWRIP,JWTR,MAR,SCHG,SCHL
2018HU0587273,1,62,2,1,28,2,30,,4,5,,21
2018HU0593380,1,11,2,1,67,,,,,1,,21
2018HU0593380,2,14,1,1,71,7,10,,10,1,,22
2018HU0594977,1,43,2,1,65,2,5,,10,3,,21
2018HU0597925,1,22,2,1,63,,,,,1,,21
2018HU0597925,2,27,1,1,70,1,,,,1,,19
2018HU0602747,1,19,2,1,34,1,7,,10,5,,22
2018HU0606555,1,52,2,1,51,6,,,11,5,,23
2018HU0612505,1,33,1,1,58,1,15,,10,1,,20
2018HU0612505,2,28,2,1,57,,,,,1,,21
2018HU0612505,3,32,2,1,25,1,20,,4,5,,21
2018HU0616788,1,26,2,1,75,,,,,2,,24
2018HU0618796,1,51,2,1,35,2,25,,4,5,,22
2018HU0618796,2,69,2,1,37,1,25,,4,5,,22
2018HU0620573,1,25,1,1,31,1,35,,4,5,,21
2018HU0620573,2,22,2,1,25,1,20,1,1,5,,21
2018HU0620837,1,51,2,1,67,7,,,11,2,,21
2018HU0623704,1,24,1,8,44,1,15,,10,1,,22
2018HU0623704,2,18,2,1,41,,,,,1,,21
2018HU0623704,3,19,1,8,6,,,,,5,3,3
2018HU0627274,1,54,1,1,61,1,45,,2,1,,21
2018HU0627274,2,51,2,1,65,8,50,,4,1,,21
2018HU0627316,1,24,2,1,29,1,25,,4,5,,21
2018HU0632269,1,34,1,6,45,1,30,,4,1,,24
2018HU0632269,2,36,2,6,42,2,30,,4,1,,24
2018HU0632269,3,32,1,6,9,,,,,5,6,7
2018HU0632269,4,47,2,6,0,,,,,5,,
2018HU0632269,5,58,2,6,62,8,,,,2,,16
2018HU0637102,1,85,2,1,66,1,90,,10,5,,21
2018HU0637901,1,72,1,1,75,,,,,5,,16
2018HU0639110,1,18,1,1,30,1,45,,4,5,,21
2018HU0639110,2,22,1,6,28,1,25,,10,5,,21
2018HU0645327,1,75,2,1,79,,,,,2,,22
2018HU0647404,1,36,2,1,33,1,45,,4,5,,21
2018HU0649942,1,80,1,1,64,1,20,,4,1,,22
2018HU0649942,2,71,2,1,60,8,,,,1,,23
2018HU0649942,3,78,2,1,26,2,5,,10,5,,21
2018HU0652841,1,43,2,1,19,1,45,,4,5,15,19
2018HU0652841,2,58,2,1,19,1,30,,4,5,15,19
2018HU0652841,3,58,2,1,19,1,30,,4,5,15,19
2018HU0652841,4,58,2,1,19,6,,,,5,15,19
2018HU0657470,1,34,1,1,24,1,30,,4,5,,21
2018HU0657470,2,45,1,1,24,1,30,,4,5,,21
2018HU0657470,3,45,1,1,24,1,40,,4,5,,21
2018HU0660097,1,118,2,1,44,2,20,,9,5,,21
2018HU0664507,1,14,1,1,80,,,,,3,,22
2018HU0664507,2,14,2,1,77,2,30,,3,3,,22
2018HU0665386,1,32,2,6,22,2,30,,4,5,,21
2018HU0665635,1,54,1,1,90,,,,,1,,21
2018HU0665635,2,55,2,1,90,,,,,1,,21
2018HU0667975,1,28,2,1,35,1,35,,4,5,,21
2018HU0667975,2,27,2,1,29,1,,,,5,,22
2018HU0667975,3,27,2,1,28,1,30,,4,5,,21
2018HU0669860,1,25,2,6,25,1,30,,4,5,,22
2018HU0669860,2,22,2,6,24,1,60,,4,5,16,22
2018HU0669860,3,22,2,6,24,1,25,,12,5,,22
2018HU0669860,4,22,2,6,23,,,,,5,,22
2018HU0669979,1,51,2,1,25,1,15,,4,5,,21
2018HU0676254,1,9,2,1,38,2,45,,6,1,,21
2018HU0676254,2,11,1,6,41,7,30,,4,1,,23
2018HU0676254,3,8,1,9,9,,,,,5,5,5
2018HU0676254,4,6,2,9,5,,,,,5,1,2
2018HU0676966,1,31,2,1,30,1,40,,4,5,,23
2018HU0677122,1,63,1,1,30,1,70,,5,5,,22
2018HU0677664,1,40,1,6,26,1,40,,4,1,,21
2018HU0677664,2,36,2,6,26,1,15,,4,1,,21
2018HU0679771,1,16,2,1,30,2,15,,10,5,,23
2018HU0686055,1,51,1,1,24,1,35,,4,5,,21
2018HU0686997,1,23,2,6,36,1,30,,4,5,,22
2018HU0688650,1,53,2,1,48,1,30,,5,3,,21
2018HU0691913,1,42,1,1,47,1,20,,4,1,,21
2018HU0691913,2,47,2,1,43,,,,,1,,22
2018HU0691913,3,44,1,1,10,,,,,5,7,8
2018HU0692155,1,19,1,1,53,1,40,,10,1,,23
2018HU0692155,2,15,2,1,48,1,30,,4,1,,23
2018HU0692155,3,15,2,1,13,,,,,5,10,11
2018HU0692155,4,15,2,1,11,,,,,5,8,9
2018HU0692441,1,9,2,6,19,6,,,11,5,15,16
2018HU0692441,2,12,2,6,47,,,,,1,,22
2018HU0692758,1,24,2,1,85,2,,,,3,,22
2018HU0694955,1,29,1,1,53,1,20,,7,5,,24
2018HU0694955,2,24,2,1,48,2,,,11,5,,21
2018HU0696470,1,40,2,1,76,2,40,,4,5,,17
2018HU0698773,1,66,2,1,27,1,15,,4,5,,21
2018HU0700144,1,17,1,2,29,3,15,,4,5,,20
2018HU0703464,1,83,1,1,31,2,10,,10,1,,24
2018HU0703464,2,90,2,6,30,1,35,,4,1,,20
2018HU0707394,1,84,2,1,74,6,30,,12,3,,22
2018HU0714073,1,25,2,1,68,1,50,,7,5,,22
2018HU0715144,1,43,1,1,80,,,,,1,,21
2018HU0715144,2,44,2,1,73,,,,,1,,22
2018HU0715860,1,43,1,1,74,1,,,,1,,21
2018HU0715860,2,39,2,1,73,1,,,,1,,21
2018HU0716858,1,23,2,1,57,2,,,,1,,21
2018HU0716858,2,28,1,1,63,2,30,,4,1,,21
2018HU0716858,3,17,2,1,22,1,45,2,1,5,,21
2018HU0719340,1,52,2,6,26,1,40,,2,5,16,21
2018HU0720981,1,24,2,1,73,,,,,2,,19
2018HU0721054,1,7,1,6,27,1,40,,4,5,,22
2018HU0723778,1,27,2,8,63,,,,,5,,19
2018HU0726154,1,24,2,1,49,2,20,,4,5,,21
2018HU0726154,2,33,1,1,7,,,,,5,4,5
2018HU0730475,1,41,1,6,57,1,25,,4,3,,22
2018HU0731400,1,26,2,1,74,,,,,5,15,23
2018HU0732793,1,67,2,1,55,2,30,,2,3,,22
2018HU0734226,1,8,1,1,44,1,30,,4,1,,15
2018HU0734226,2,9,2,1,39,6,,,,1,,15
2018HU0734356,1,26,2,1,43,1,,,,1,,23
2018HU0734356,2,25,1,1,44,9,,,,1,,22
2018HU0734356,3,24,1,1,9,,,,,5,6,7
2018HU0734356,4,19,1,1,4,,,,,5,1,2
2018HU0734356,5,18,2,1,3,,,,,5,1,1
2018HU0735091,1,23,2,1,57,7,10,,7,4,,23
2018HU0735091,2,15,2,1,18,6,,,,5,14,16
2018HU0735091,3,18,2,1,15,,,,,5,11,11
2018HU0740952,1,38,2,1,34,1,20,,4,5,,21
2018HU0743515,1,33,2,1,24,1,45,,4,5,,21
2018HU0743515,2,45,2,1,24,1,30,,4,5,,21
2018HU0746087,1,39,1,1,52,1,20,,10,1,,23
2018HU0746087,2,36,2,1,52,1,60,1,1,1,,23
2018HU0746087,3,26,2,1,15,,,,,5,11,11
2018HU0746087,4,30,2,1,13,,,,,5,10,10
2018HU0746087,5,31,1,1,12,,,,,5,9,9
2018HU0746087,6,31,1,1,10,,,,,5,6,6
2018HU0747643,1,34,1,1,75,,,,,1,,21
2018HU0747643,2,34,2,1,64,1,,,11,1,,23
2018HU0747719,1,61,2,1,31,1,60,,2,5,,21
2018HU0748085,1,24,2,1,35,1,30,,4,1,,24
2018HU0748085,2,23,1,1,38,1,50,1,1,1,,22
2018HU0748085,3,18,1,1,4,,,,,5,1,1
2018HU0749329,1,17,1,1,61,1,30,,4,1,,22
2018HU0749329,2,14,2,1,60,6,,,,1,,24
2018HU0749329,3,11,2,1,23,1,30,,2,5,,21
2018HU0749329,4,20,1,1,49,1,30,,2,3,,21
2018HU0753362,1,13,1,1,75,6,20,,7,1,,21
2018HU0753362,2,13,2,1,74,,,,,1,,21
2018HU0756350,1,88,2,1,61,7,30,1,1,3,,23
2018HU0756503,1,24,1,1,45,1,30,,4,1,,21
2018HU0756503,2,25,2,1,45,2,15,,10,1,,21
2018HU0756503,3,25,1,1,10,,,,,5,7,8
2018HU0756503,4,25,1,1,7,,,,,5,4,5
2018HU0757506,1,25,1,6,31,1,35,,4,1,,21
2018HU0757506,2,24,2,6,32,1,50,,4,1,,21
2018HU0757658,1,29,2,1,66,4,,,,5,,22
2018HU0757658,2,24,2,2,20,6,15,,10,5,,18
2018HU0757658,3,26,1,2,58,2,,,,5,,18
2018HU0758451,1,66,2,1,64,,,,,3,,22
2018HU0758451,2,78,2,1,31,1,,,,3,,21
2018HU0758451,3,78,1,1,69,,,,,5,,13
2018HU0758505,1,61,2,1,33,1,25,,4,5,,21
2018HU0763005,1,25,2,1,68,,,,,1,,22
2018HU0763005,2,29,1,1,68,1,20,,2,1,,23
2018HU0763005,3,16,2,1,19,2,25,,10,5,15,19
2018HU0763005,4,24,1,8,27,5,25,,4,1,,21
2018HU0763005,5,25,2,6,27,4,25,,4,1,,22
2018HU0765211,1,27,1,1,36,1,25,,4,5,,22
2018HU0766373,1,63,2,1,32,2,45,,4,1,,22
2018HU0766373,2,71,1,1,31,1,25,,4,1,,21
2018HU0766677,1,21,1,1,90,,,,,2,,21
2018HU0767964,1,81,1,1,89,,,,,2,,21
2018HU0769694,1,22,2,1,90,,,,,2,,21
2018HU0770242,1,15,2,1,72,6,,,,1,,23
2018HU0770242,2,17,1,1,72,6,,,,1,,21
2018HU0770687,1,80,1,6,34,1,,,,5,,21
2018HU0772710,1,23,1,1,45,1,30,,10,1,,23
2018HU0772710,2,27,2,1,43,,,,,1,,22
2018HU0772710,3,20,2,1,16,1,,,,5,12,12
2018HU0772710,4,25,1,1,13,,,,,5,9,9
2018HU0772710,5,23,2,1,12,,,,,5,8,8
2018HU0772710,6,24,2,1,8,,,,,5,4,4
2018HU0775621,1,31,1,1,40,2,5,,7,1,,24
2018HU0775621,2,34,2,1,36,2,30,,4,1,,24
2018HU0775621,3,23,2,1,4,,,,,5,,2
2018HU0775621,4,24,1,1,1,,,,,5,,
2018HU0778468,1,41,1,1,36,1,105,1,1,1,,23
2018HU0778468,2,20,2,1,34,7,25,2,1,1,15,16
2018HU0785171,1,84,1,9,34,1,15,,4,5,,21
2018HU0786695,1,36,2,6,70,2,,,,3,,21
2018HU0790289,1,127,1,1,35,1,,,,1,,22
2018HU0790289,2,105,2,1,34,1,20,,4,1,,22
2018HU0790289,3,103,1,1,1,,,,,5,,
2018HU0792438,1,41,1,1,35,1,35,,6,1,,23
2018HU0792438,2,20,2,1,34,1,35,,6,1,,23
2018HU0792560,1,21,2,1,61,6,5,,10,3,,22
2018HU0793551,1,13,2,1,66,,,,,3,,23
2018HU0800401,1,18,2,1,34,1,,,,1,,21
2018HU0800401,2,21,1,1,34,1,30,,4,1,,22
2018HU0800401,3,16,2,1,1,,,,,5,,
2018HU0800879,1,17,1,1,50,1,,,,1,,22
2018HU0800879,2,14,2,1,45,1,30,,10,1,,21
2018HU0800879,3,14,2,1,12,,,,,5,8,9
2018HU0800879,4,14,1,1,10,,,,,5,5,6
2018HU0800879,5,14,1,1,6,,,,,5,2,3
2018HU0803882,1,20,2,1,32,1,30,,4,3,,21
2018HU0803882,2,22,1,1,31,1,30,,4,5,,21
2018HU0804082,1,108,1,1,38,1,90,,4,1,,21
2018HU0804082,2,115,2,6,39,1,,,,1,,21
2018HU0804082,3,80,2,1,1,,,,,5,,
2018HU0806889,1,20,2,1,59,,,,,1,,23
2018HU0806889,2,26,1,9,50,1,,,,1,,21
2018HU0806889,3,30,1,9,21,1,30,,4,5,15,19
2018HU0806889,4,15,2,9,18,,,,,5,14,16
2018HU0807837,1,25,1,1,46,1,35,,10,3,,22
2018HU0813387,1,71,2,1,63,1,20,,7,5,,20
2018HU0816754,1,33,2,2,63,4,40,,4,4,,16
2018HU0821309,1,23,2,6,95,,,,,2,,16
2018HU0821552,1,15,1,1,50,1,10,,4,5,,23
2018HU0823449,1,22,1,1,31,1,,,,5,15,16
2018HU0826062,1,24,1,1,67,1,30,,2,1,,22
2018HU0826062,2,21,2,1,64,2,10,,10,1,,22
2018HU0826096,1,17,1,1,42,1,15,,7,1,,23
2018HU0826096,2,18,2,1,44,7,,,11,1,,22
2018HU0826096,3,16,2,1,6,,,,,5,3,3
2018HU0826096,4,16,2,1,5,,,,,5,1,1
2018HU0829071,1,24,2,1,75,7,10,,4,1,,21
2018HU0829071,2,27,1,1,74,7,20,,4,1,,18
2018HU0832329,1,26,2,1,48,1,30,,10,1,,21
2018HU0832329,2,26,1,1,48,1,,,,1,,18
2018HU0832439,1,80,1,1,77,,,,,5,,16
2018HU0835966,1,17,1,1,65,6,40,,4,1,,24
2018HU0835966,2,15,2,1,63,,,,,1,,22
2018HU0842341,1,29,1,1,65,7,,,11,1,,24
2018HU0842341,2,26,2,1,55,1,30,,10,1,,21
2018HU0842341,3,26,2,1,10,,,,,5,7,7
2018HU0842341,4,27,1,1,10,,,,,5,7,7
2018HU0843701,1,26,2,1,80,,,,,5,,21
2018HU0845919,1,16,1,1,59,5,35,,4,1,,23
2018HU0845919,2,14,2,1,57,2,5,,10,1,,23
2018HU0846337,1,16,1,1,46,1,,,,1,,21
2018HU0846337,2,19,2,1,51,1,,,,1,,21
2018HU0846337,3,17,1,1,13,,,,,5,9,10
2018HU0846337,4,17,2,1,11,,,,,5,6,7
2018HU0847546,1,12,2,1,68,,,,,3,,23
2018HU0848548,1,25,2,1,76,,,,,2,,22
2018HU0848688,1,24,1,6,31,1,,,,1,,24
2018HU0849929,1,57,2,1,33,6,30,,4,5,,21
2018HU0850906,1,33,2,1,30,1,7,,10,5,,21
2018HU0855726,1,27,1,1,64,1,20,,4,1,,23
2018HU0855726,2,24,2,1,60,8,,,,1,,22
2018HU0855726,3,27,2,1,26,2,30,,4,5,,21
2018HU0857195,1,24,1,1,38,1,40,,4,1,,21
2018HU0857195,2,20,2,1,32,1,20,,10,1,,21
2018HU0857195,3,18,2,1,3,,,,,5,1,2
2018HU0858114,1,21,2,6,51,6,,,11,1,,21
2018HU0858114,2,20,1,1,52,1,20,,7,1,,21
2018HU0860606,1,16,2,1,84,,,,,3,,22
2018HU0861961,1,25,2,1,77,,,,,3,,18
2018HU0862604,1,80,2,1,71,6,,,,2,15,23
2018HU0865940,1,83,1,1,42,1,45,,4,1,,22
2018HU0865940,2,91,2,1,36,1,20,,4,1,,22
2018HU0865940,3,61,2,1,3,,,,,5,1,1
2018HU0873612,1,27,1,1,42,1,35,,4,1,,22
2018HU0873612,2,30,2,1,41,5,10,,10,1,,22
2018HU0873612,3,28,1,1,8,,,,,5,5,5
2018HU0873612,4,27,1,1,8,,,,,5,4,4
2018HU0874116,1,21,2,1,47,1,45,,4,1,,22
2018HU0874116,2,24,1,1,58,1,30,,4,1,,21
2018HU0875941,1,27,2,1,78,2,25,,4,5,,22
2018HU0879599,1,17,1,9,51,7,70,1,1,1,,23
2018HU0879599,2,24,2,9,49,1,,,11,1,,21
2018HU0879599,3,23,1,9,12,,,,,5,9,10
2018HU0879599,4,19,2,9,10,,,,,5,6,7
2018HU0880741,1,57,2,1,30,1,40,,4,5,,21
2018HU0880741,2,78,2,1,30,2,22,,4,5,,21
2018HU0884879,1,28,2,1,84,,,,,2,,20
2018HU0885803,1,23,1,9,27,1,30,,4,5,,21
2018HU0885803,2,20,2,1,23,1,30,,4,5,,21
2018HU0885811,1,71,1,1,78,1,30,1,1,1,,19
2018HU0885811,2,73,2,1,75,,,,,1,,22
2018HU0887668,1,22,2,1,37,1,25,,4,5,,21
2018HU0887668,2,25,1,1,32,1,35,,4,5,,21
2018HU0891433,1,51,1,8,73,1,4,,10,1,,16
2018HU0891433,2,42,2,8,55,1,,,,1,,24
2018HU0891433,3,79,1,8,15,,,,,5,11,12
2018HU0891433,4,59,2,8,60,1,,,,3,,22
2018HU0900663,1,89,1,1,46,1,75,2,1,5,,22
2018HU0900663,2,147,1,2,8,,,,,5,5,5
2018HU0900663,3,146,1,2,8,,,,,5,5,5
2018HU0900663,4,179,1,2,50,1,45,1,1,5,,22
2018HU0900870,1,26,1,1,86,2,,,,1,,22
2018HU0900870,2,26,2,1,77,5,,,,1,,24
2018HU0900988,1,28,1,1,56,1,35,,10,1,,21
2018HU0900988,2,26,2,1,73,,,,,1,,19
2018HU0903595,1,65,1,1,37,7,,,,1,,21
2018HU0903595,2,54,2,1,33,1,25,,4,1,,21
2018HU0903595,3,52,1,1,1,,,,,5,,
2018HU0904148,1,63,1,1,29,1,20,,10,1,,21
2018HU0904148,2,57,2,9,29,4,,,,1,,22
2018HU0904806,1,185,2,1,30,1,25,,4,5,16,23
2018HU0905417,1,14,2,1,59,2,35,,4,1,,22
2018HU0905417,2,17,1,1,60,2,30,2,1,1,,23
2018HU0905417,3,10,2,1,23,,,,,5,16,21
2018HU0907210,1,32,1,1,37,1,30,,4,1,,21
2018HU0907210,2,35,2,1,41,1,30,,7,1,,23
2018HU0907210,3,25,1,1,2,,,,,5,,
2018HU0907210,4,23,2,1,1,,,,,5,,
2018HU0907210,5,25,1,1,0,,,,,5,,
2018HU0912452,1,88,1,1,63,1,25,,4,1,,24
2018HU0912452,2,81,2,1,45,1,45,,4,1,,23
2018HU0912693,1,47,1,1,62,6,30,,4,1,,22
2018HU0912693,2,44,2,1,68,1,20,,4,1,,22
2018HU0921554,1,27,1,1,61,1,50,,10,1,,22
2018HU0921554,2,28,2,1,54,6,,,,1,,22
2018HU0921554,3,35,1,1,17,,,,,5,13,13
2018HU0924906,1,25,1,1,89,,,,,2,,23
2018HU0925559,1,20,2,6,55,3,40,,4,5,,24
2018HU0926101,1,23,2,1,77,7,,,,3,,21
2018HU0928043,1,84,1,1,36,1,60,,10,1,,23
2018HU0928043,2,86,2,1,49,,,,,1,,21
2018HU0928043,3,86,1,1,8,,,,,5,4,3
2018HU0941946,1,76,2,1,95,,,,,2,,16
2018HU0941946,2,128,1,1,53,1,90,,12,5,,21
2018HU0943494,1,88,2,1,38,1,35,,4,1,,21
2018HU0943494,2,84,1,1,38,2,40,,4,1,,23
2018HU0943494,3,80,2,1,7,,,,,5,4,5
2018HU0943494,4,61,2,1,4,,,,,5,1,2
2018HU0943494,5,66,1,1,0,,,,,5,,
2018HU0945017,1,76,1,1,35,2,25,,7,5,,21
2018HU0946169,1,27,1,1,63,7,20,,10,1,,20
2018HU0947284,1,23,1,1,37,1,15,,4,1,,21
2018HU0947284,2,25,2,6,35,3,,,,1,,22
2018HU0947284,3,23,1,9,6,,,,,5,3,3
2018HU0947284,4,22,1,9,0,,,,,5,,
2018HU0947684,1,11,2,9,25,2,20,,4,5,16,21
2018HU0947923,1,63,2,1,34,2,10,,10,1,,23
2018HU0947923,2,85,2,1,34,2,25,,4,5,,21
2018HU0948550,1,20,2,1,25,2,18,,10,1,,21
2018HU0948550,2,21,1,1,25,1,25,,4,1,,21
2018HU0949631,1,36,2,9,44,2,,,,3,,22
2018HU0949631,2,39,1,1,10,,,,,5,6,6
2018HU0950421,1,20,1,1,39,2,35,,4,1,,24
2018HU0950421,2,23,2,1,39,1,25,,4,1,,22
2018HU0950421,3,21,1,1,6,,,,,5,2,3
2018HU0950421,4,17,1,1,4,,,,,5,1,2
2018HU0950421,5,17,1,1,0,,,,,5,,
2018HU0950572,1,24,1,1,61,7,45,,4,1,,23
2018HU0950572,2,23,2,1,58,6,,,,1,,17
2018HU0950572,3,34,1,1,95,,,,,3,,16
2018HU0952274,1,51,1,1,69,3,,,,5,,22
2018HU0954042,1,32,1,1,46,1,15,,7,1,,22
2018HU0954042,2,34,2,1,45,,,,,1,,22
2018HU0954042,3,28,2,1,17,1,,,,5,13,13
2018HU0954042,4,34,1,1,14,,,,,5,10,10
2018HU0959861,1,20,1,1,33,1,25,,4,1,16,22
2018HU0959861,2,18,2,1,34,1,25,,4,1,,22
2018HU0964513,1,12,2,1,83,,,,,2,,21
2018HU0971040,1,14,1,1,35,1,15,,4,1,,21
2018HU0971040,2,15,2,1,35,1,,,,1,,21
2018HU0971040,3,12,1,1,2,,,,,5,,
2018HU0971040,4,10,2,1,0,,,,,5,,
2018HU0973610,1,64,2,1,31,1,20,,7,3,,21
2018HU0973616,1,28,1,1,57,1,40,,4,3,,23
2018HU0983068,1,71,1,1,34,6,,,,5,,21
2018HU0984192,1,7,2,1,31,1,50,,4,5,,22
2018HU0987358,1,26,2,1,50,2,40,,4,5,,21
2018HU0987358,2,30,2,1,77,1,,,,2,,21
2018HU0988425,1,23,2,1,69,6,20,2,1,1,,24
2018HU0988425,2,26,1,1,72,6,,,11,1,,19
2018HU0990428,1,22,2,1,32,1,30,,2,1,,23
2018HU0990428,2,14,1,9,31,1,30,,2,1,,23
2018HU0990428,3,20,2,9,1,,,,,5,,
2018HU0991316,1,78,1,1,76,1,,,,1,,22
2018HU0992863,1,34,2,1,51,2,,,,5,,22
2018HU0994510,1,26,1,1,39,1,30,,4,5,,21
2018HU0996552,1,25,1,8,42,1,65,,7,5,15,20
2018HU1001951,1,63,1,1,90,,,,,2,,15
2018HU1005073,1,120,2,6,42,1,30,,4,5,,23
2018HU1005539,1,22,2,1,42,1,20,,4,1,,22
2018HU1005539,2,21,1,1,44,7,20,,10,1,,23
2018HU1005539,3,20,2,1,5,,,,,5,1,2
2018HU1008776,1,23,1,1,49,3,25,,9,1,,21
2018HU1008776,2,25,2,1,48,2,30,,4,1,,21
2018HU1008776,3,23,2,1,12,,,,,5,8,8
2018HU1009146,1,26,2,1,79,6,,,,2,,21
2018HU1009995,1,15,2,1,56,7,,,11,1,,21
2018HU1009995,2,17,1,1,61,1,30,,2,1,,21
2018HU1012791,1,27,1,1,56,1,60,,7,5,,18
2018HU1014708,1,87,1,1,63,1,,,,1,,21
2018HU1014708,2,76,2,1,63,,,,,1,,16
2018HU1015343,1,46,1,1,35,1,20,,4,1,,21
2018HU1015343,2,51,2,1,43,2,30,,4,1,,21
2018HU1015478,1,74,1,1,71,,,,,1,,21
2018HU1015478,2,68,2,1,66,,,,,1,,22
2018HU1016434,1,25,2,1,24,1,20,,4,5,,21
2018HU1016604,1,26,1,1,57,1,100,,5,1,,23
2018HU1016604,2,29,2,1,54,1,25,,7,1,,22
2018HU1016604,3,39,1,1,18,,,,,5,14,14
2018HU1016604,4,35,1,1,15,,,,,5,11,11
2018HU1016875,1,77,1,1,47,1,10,,7,1,,23
2018HU1016875,2,88,2,1,40,7,,,,1,,21
2018HU1016875,3,78,2,1,9,,,,,5,6,6
2018HU1016875,4,79,2,1,6,,,,,5,3,3
2018HU1018562,1,40,1,1,62,1,25,,10,1,,16
2018HU1018562,2,61,2,3,63,2,40,,2,1,,21
2018HU1024400,1,10,1,1,32,1,25,,4,1,,21
2018HU1024400,2,8,2,6,33,1,,,,1,16,21
2018HU1024675,1,24,2,6,33,3,20,,4,5,,22
2018HU1025989,1,15,2,1,86,,,,,2,16,21
2018HU1031103,1,69,1,1,36,1,60,,4,5,,22
2018HU1032757,1,80,2,1,59,1,35,1,1,3,16,21
2018HU1035875,1,36,1,1,73,7,10,,7,1,,23
2018HU1036145,1,31,2,1,39,1,15,,10,5,,22
2018HU1036431,1,8,1,1,42,1,25,,2,1,,24
2018HU1036431,2,9,2,1,41,1,40,,4,1,,22
2018HU1038995,1,108,1,1,50,7,40,,4,5,,21
2018HU1039667,1,81,1,1,95,6,,,,2,,22
2018HU1044134,1,24,1,1,88,,,,,2,,22
2018HU1044134,2,34,2,1,43,,,,,5,,17
2018HU1044506,1,76,1,1,30,1,10,1,1,1,,22
2018HU1044506,2,66,2,1,27,7,,,11,1,,22
2018HU1044506,3,63,2,1,0,,,,,5,,
2018HU1045342,1,15,2,6,46,2,20,,4,1,,22
2018HU1045342,2,15,1,1,46,2,20,,4,1,,21
2018HU1045342,3,11,2,9,12,,,,,5,9,9
2018HU1045342,4,14,1,9,9,,,,,5,5,5
2018HU1045354,1,83,2,1,70,3,90,,4,3,,22
2018HU1047555,1,27,2,1,48,1,75,1,1,1,,21
2018HU1047555,2,35,1,1,50,2,,,,1,,22
2018HU1047555,3,28,1,1,9,,,,,5,6,6
2018HU1047555,4,28,1,1,7,,,,,5,4,4
2018HU1047956,1,81,2,1,79,1,,,11,2,,20
2018HU1052509,1,16,2,6,25,2,10,,10,5,,22
2018HU1052509,2,21,2,6,25,2,20,,4,5,,22
2018HU1056120,1,24,1,1,71,,,,,1,,23
2018HU1056120,2,22,2,1,71,,,,,1,,22
2018HU1060736,1,27,1,1,65,,,,,1,,22
2018HU1060736,2,24,2,1,64,,,,,1,,16
2018HU1061230,1,79,1,1,42,2,30,,4,5,,21
2018HU1062802,1,24,2,6,38,1,40,,4,1,,21
2018HU1062802,2,27,1,6,38,1,45,,4,1,16,22
2018HU1062802,3,31,2,6,4,,,,,5,1,2
2018HU1063486,1,73,1,1,57,1,15,,4,1,,21
2018HU1063486,2,60,2,1,49,,,,,1,,20
2018HU1068946,1,19,2,1,25,1,25,,4,5,,21
2018HU1068946,2,28,2,1,25,4,25,,4,5,,21
2018HU1068946,3,22,1,1,25,2,30,,4,5,,21
2018HU1070758,1,16,2,1,69,,,,,2,,22
2018HU1070865,1,21,2,6,34,1,25,,7,1,,24
2018HU1070865,2,22,1,6,33,7,10,,10,1,,21
2018HU1071470,1,87,1,1,65,6,30,,10,1,,21
2018HU1071470,2,76,2,1,61,1,40,,2,1,,21
2018HU1072966,1,23,2,1,30,2,30,,10,5,,24
2018HU1072966,2,27,2,6,28,2,40,,4,5,,24
2018HU1078157,1,73,2,1,46,1,20,,4,5,,20
2018HU1084868,1,52,1,2,77,,,,,1,,20
2018HU1084868,2,61,2,2,76,,,,,1,,20
2018HU1092375,1,22,1,1,26,1,20,,4,5,,21
2018HU1092375,2,30,1,1,26,2,20,,4,5,,21
2018HU1092375,3,30,1,1,27,1,25,,10,5,,21
2018HU1093496,1,19,2,1,52,2,30,,4,3,,23
2018HU1093496,2,15,2,1,13,,,,,5,10,10
2018HU1093496,3,16,1,1,10,,,,,5,7,7
2018HU1093528,1,79,2,1,22,1,30,,4,5,,21
2018HU1093528,2,108,2,1,22,,,,,5,15,16
2018HU1093528,3,108,2,1,21,1,,,,5,15,16
2018HU1093528,4,108,2,1,21,1,30,,4,5,15,19
2018HU1095023,1,37,1,6,33,1,40,1,1,1,,21
2018HU1095023,2,31,2,1,33,1,65,1,1,1,,21
2018HU1095023,3,50,2,9,0,,,,,5,,
2018HU1096845,1,29,2,1,74,1,20,,4,3,,19
2018HU1100935,1,22,2,6,31,1,20,,4,5,,21
2018HU1103009,1,44,1,1,71,,,,,3,,22
2018HU1103009,2,39,2,1,55,2,6,,10,3,,22
2018HU1104470,1,21,1,1,63,1,5,,10,1,,1
2018HU1104470,2,22,2,1,60,1,50,,4,1,,17
2018HU1105908,1,31,2,1,74,6,,,11,5,,22
2018HU1108072,1,16,1,1,56,6,,,11,5,,23
2018HU1109341,1,28,2,6,36,1,50,,4,3,,21
2018HU1109443,1,45,2,1,48,1,60,,4,5,,23
2018HU1114919,1,35,1,1,54,6,20,,4,1,,21
2018HU1114919,2,27,2,1,49,1,,,,1,,22
2018HU1114919,3,27,2,1,14,,,,,5,11,11
2018HU1114919,4,28,1,1,12,,,,,5,8,8
2018HU1127973,1,26,1,1,70,3,,,,1,,24
2018HU1127973,2,29,2,1,65,3,,,,1,,22
2018HU1139860,1,81,2,1,63,2,40,,2,3,,23
2018HU1139860,2,92,1,1,27,2,40,,2,5,,23
2018HU1140013,1,24,1,1,69,1,1,,10,1,,22
2018HU1140013,2,21,2,1,64,1,,,,1,,23
2018HU1140938,1,25,1,1,61,1,,,,1,,21
